Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"Sep 07, 2010",Male,UnID,Male,UnID,8,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 16, 2005",Culiseta,inornata,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 29, 2000",Ochlerotatus,Banded legs,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 19, 2003",Male,UnID,Male,UnID,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 12, 1994",Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 05, 2007",Ochlerotatus,campestris,Female,,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Jul 21, 1992",Culiseta,inornata,Female,,16,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 30, 2014",Culiseta,inornata,Female,,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 27, 2013",Culiseta,inornata,Female,,8,Experimental Sample1,,Other,53.59146000,-112.95107000,POINT (-112.95107 53.59146)
"Jun 17, 1997",Culiseta,morsitans,Female,,10,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 14, 1994",Culiseta,inornata,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 04, 1995",Mansonia,perturbans,Female,,3,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Aug 16, 1994",Anopheles,earlei,Female,,6,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jun 13, 2017",Ochlerotatus,spp.,Female,UnID,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 25, 2023",Aedes,vexans,Female,,31,Residential-North,,Core,53.57975700,-113.49906100,POINT (-113.499061 53.579757)
"Jul 26, 2016",Culex,tarsalis,Female,,4,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Sep 15, 2015",Culiseta,inornata,Female,,5,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 21, 2018",Culex,tarsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 03, 2018",Ochlerotatus,Black legs,Female,UnID,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Jul 13, 2010",Ochlerotatus,flavescens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 23, 2002",Ochlerotatus,Banded legs,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 07, 2018",Anopheles,earlei,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 06, 2017",Ochlerotatus,euedes,Female,,11,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Aug 23, 1994",Ochlerotatus,spencerii,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 21, 1998",Culex,territans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 24, 2003",Ochlerotatus,euedes,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 27, 2004",Ochlerotatus,spencerii,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 30, 2013",Male,UnID,Male,UnID,11,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 06, 1999",Aedes,vexans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 06, 2002",Male,UnID,Male,UnID,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 20, 2013",Aedes,vexans,Female,,8,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 09, 2016",Mansonia,perturbans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 20, 2000",Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 18, 2015",Aedes,vexans,Female,,302,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 06, 2017",Ochlerotatus,excrucians,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 27, 1999",Culiseta,inornata,Female,,2,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"Aug 02, 2016",Male,UnID,Male,UnID,14,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Aug 08, 2006",Aedes,spp.,Female,UnID,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 18, 2012",Aedes,vexans,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 17, 1997",Ochlerotatus,implicatus,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 14, 2011",Aedes,dorsalis,Female,,7,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"May 23, 2017",Ochlerotatus,Black legs,Female,UnID,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 14, 2018",Aedes,vexans,Female,,165,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jul 02, 1996",Culiseta,alaskaensis,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Sep 09, 2008",Male,UnID,Male,UnID,3,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 09, 2009",Culiseta,alaskaensis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 27, 2017",Ochlerotatus,spp.,Female,UnID,1,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 24, 1999",Ochlerotatus,spencerii,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 22, 1997",Culiseta,alaskaensis,Female,,10,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jul 04, 2006",Ochlerotatus,flavescens,Female,,5,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 15, 2000",Misc,UnID,Female,UnID,11,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 12, 1990",Misc,UnID,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 09, 2016",Ochlerotatus,flavescens,Female,,3,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Aug 21, 2012",Aedes,vexans,Female,,12,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jun 10, 2014",Aedes,dorsalis,Female,,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Aug 20, 1996",Culex,territans,Female,,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Sep 22, 2015",Male,UnID,Male,UnID,5,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"May 27, 1997",Culiseta,alaskaensis,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Oct 18, 2022",Male,UnID,Male,UnID,11,Residential-South,,Core,53.48385900,-113.42692800,POINT (-113.426928 53.483859)
"Jun 04, 2019",Ochlerotatus,euedes,Female,,71,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 01, 2009",Male,UnID,Male,UnID,6,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 15, 2014",Ochlerotatus,Black legs,Female,UnID,3,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Jul 31, 2018",Ochlerotatus,fitchii,Female,,2,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Sep 15, 2020",Culex,pipiens/restuans,Female,,3,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Sep 06, 2016",Male,UnID,Male,UnID,14,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 15, 2003",Ochlerotatus,Banded legs,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 16, 2015",Culiseta,alaskaensis,Female,,1,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Sep 05, 2017",Ochlerotatus,flavescens,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jul 31, 2018",Ochlerotatus,spp.,Female,UnID,1,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 17, 2018",Ochlerotatus,Black legs,Female,UnID,2,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 03, 2004",Ochlerotatus,spencerii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 23, 2013",Culex,territans,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 27, 2017",Culiseta,alaskaensis,Female,,3,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 11, 2009",Mansonia,perturbans,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 03, 1999",Ochlerotatus,cinereus,Female,,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Aug 05, 2014",Anopheles,earlei,Female,,1,Industrial South,,Core,53.45891000,-113.47761000,POINT (-113.47761 53.45891)
"Jul 15, 2003",Culiseta,inornata,Female,,115,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 25, 2017",Male,UnID,Male,UnID,9,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Jul 05, 2005",Anopheles,earlei,Female,,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 19, 2003",Aedes,vexans,Female,,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 06, 1999",Ochlerotatus,excrucians,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 08, 1997",Anopheles,earlei,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 28, 2019",Ochlerotatus,fitchii,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 29, 2009",Culiseta,inornata,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 15, 1995",Culiseta,inornata,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 04, 2012",Aedes,vexans,Female,,5,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Sep 05, 2017",Male,UnID,Male,UnID,36,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Aug 11, 1998",Culiseta,minnesotae,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"May 30, 2017",Male,UnID,Male,UnID,11,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 01, 2000",Aedes,vexans,Female,,5843,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 09, 2005",Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 25, 2000",Culiseta,inornata,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 23, 2006",Ochlerotatus,Black legs,Female,UnID,10,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 05, 2005",Male,UnID,Male,UnID,28,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 02, 2003",Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 08, 2021",Male,UnID,Male,UnID,3,River Valley-West,5/19/2020,2,53.50218950,-113.57213530,POINT (-113.5721353 53.5021895)
"Sep 19, 2017",Culiseta,inornata,Female,,4,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Jul 17, 2018",Culiseta,inornata,Female,,54,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 19, 2003",Anopheles,earlei,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 14, 2012",Culex,territans,Female,,3,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 15, 2000",Aedes,vexans,Female,,222,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 19, 1997",Ochlerotatus,Banded legs,Female,UnID,1,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"Jul 31, 1990",Ochlerotatus,flavescens,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 27, 2023",Male,UnID,Male,UnID,0,Residential-North,,Core,53.57975700,-113.49906100,POINT (-113.499061 53.579757)
"Aug 25, 2020",Anopheles,earlei,Female,,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Sep 24, 2019",Culiseta,inornata,Female,,95,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 16, 2015",Culiseta,inornata,Female,,1,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"May 13, 1997",Culiseta,alaskaensis,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Sep 06, 2005",Male,UnID,Male,UnID,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 27, 2019",Culex,territans,Female,,9,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 26, 2016",Anopheles,earlei,Female,,2,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 02, 1994",Culiseta,inornata,Female,,164,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 28, 1998",Ochlerotatus,cinereus,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 17, 2013",Culiseta,alaskaensis,Female,,3,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
"Jul 16, 1996",Ochlerotatus,flavescens,Female,,2,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jul 12, 2005",Ochlerotatus,euedes,Female,,8,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 18, 2013",Male,UnID,Male,UnID,11,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 29, 2004",Ochlerotatus,Black legs,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 12, 2011",Male,UnID,Male,UnID,1095,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 25, 2002",Misc,UnID,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 15, 2018",Culiseta,alaskaensis,Female,,9,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 06, 2017",Ochlerotatus,Black legs,Female,UnID,10,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Sep 17, 2013",Male,UnID,Male,UnID,27,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 02, 2019",Culex,territans,Female,,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 30, 1991",Culiseta,morsitans,Female,,23,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 26, 2016",Culex,territans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 19, 1997",Ochlerotatus,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 30, 2003",Ochlerotatus,Banded legs,Female,UnID,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 14, 2005",Male,UnID,Male,UnID,10,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 02, 1997",Ochlerotatus,flavescens,Female,,11,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 20, 1996",Culiseta,minnesotae,Female,,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 27, 2019",Aedes,vexans,Female,,438,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 18, 2017",Misc,UnID,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 17, 2013",Aedes,spp.,Female,UnID,2,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
"Aug 31, 2010",Culiseta,inornata,Female,,62,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 10, 1990",Misc,UnID,Female,UnID,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 13, 2006",Culiseta,inornata,Female,,13,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 13, 2013",Ochlerotatus,flavescens,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jun 09, 2009",Male,UnID,Male,UnID,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 14, 2020",Ochlerotatus,excrucians,Female,,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 09, 2005",Ochlerotatus,canadensis,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 04, 2015",Culiseta,inornata,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 14, 1990",Ochlerotatus,Black legs,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 08, 2015",Aedes,vexans,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 07, 2018",Culiseta,inornata,Female,,10,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 11, 2019",Male,UnID,Male,UnID,13,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Jun 21, 2011",Ochlerotatus,excrucians,Female,,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 15, 2009",Culiseta,inornata,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 10, 2013",Male,UnID,Male,UnID,11,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 24, 2018",Ochlerotatus,flavescens,Female,,2,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
"Jul 08, 1997",Aedes,vexans,Female,,48,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Jul 09, 1991",Anopheles,earlei,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 20, 1995",Anopheles,earlei,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 10, 2003",Ochlerotatus,fitchii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 10, 1999",Ochlerotatus,spencerii,Female,,128,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 17, 2019",Male,UnID,Male,UnID,16,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Sep 16, 2003",Culiseta,inornata,Female,,69,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 05, 2016",Aedes,dorsalis,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 30, 2005",Ochlerotatus,flavescens,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 05, 2014",Male,UnID,Male,UnID,46,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 03, 1990",Culiseta,alaskaensis,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
